state,county,sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
06,06059,Male,46,Other,Non-Hispanic,17,Employed,45,202000,1,1,0,0,0,0,0,0,1,1
29,29000,Male,20,White,Non-Hispanic,12,Employed,44,24000,0,0,0,0,0,0,1,0,1,1
37,37000,Male,54,White,Non-Hispanic,17,Employed,45,98000,1,0,0,1,0,0,1,0,1,1
06,06081,Female,34,White,Non-Hispanic,16,Employed,55,684000,1,0,0,0,1,0,1,0,1,1
34,34025,Female,67,White,Non-Hispanic,12,Employed,30,23300,0,0,0,0,1,0,1,0,1,1
13,13089,Male,60,Black,Non-Hispanic,12,Employed,40,80000,0,0,0,0,0,1,0,0,1,1
06,06037,Female,63,White,Non-Hispanic,12,Not in labor force,0,14400,0,0,0,0,1,0,1,0,0,0
53,53033,Male,29,Other,Non-Hispanic,12,Employed,40,50000,0,0,0,0,0,0,0,0,1,1
36,36059,Male,45,Chinese,Non-Hispanic,17,Not in labor force,0,1000,1,0,1,0,0,0,0,0,0,0
40,40000,Male,45,White,Non-Hispanic,12,Employed,35,14700,0,0,0,0,0,0,1,0,1,1
12,12011,Male,31,Other,Hispanic,14,Employed,40,30000,0,0,0,0,0,0,0,1,1,1
53,53000,Male,71,Other,Non-Hispanic,17,Not in labor force,0,22300,1,0,1,0,0,0,0,0,0,0
17,17119,Male,34,White,Non-Hispanic,13,Employed,25,25140,0,0,0,0,0,0,1,0,1,1
12,12105,Male,20,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
47,47093,Female,42,White,Non-Hispanic,13,Employed,40,57000,0,0,0,0,1,0,1,0,1,1
40,40000,Male,66,White,Non-Hispanic,13,Not in labor force,0,16900,0,0,0,0,0,0,1,0,0,0
21,21000,Female,67,White,Non-Hispanic,13,Employed,36,117000,0,0,0,0,1,0,1,0,1,1
21,21000,Female,43,Other,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
48,48439,Female,43,Other,Hispanic,12,Employed,40,25500,0,0,0,0,1,0,0,1,1,1
45,45083,Male,69,White,Non-Hispanic,10,Not in labor force,10,22000,0,0,0,0,0,0,1,0,0,0
12,12095,Female,59,White,Hispanic,8,Not in labor force,0,0,0,0,0,0,1,0,1,1,0,0
06,06065,Female,66,White,Non-Hispanic,13,Not in labor force,0,34700,0,0,0,0,1,0,1,0,0,0
29,29000,Female,75,White,Non-Hispanic,13,Not in labor force,0,21680,0,0,0,0,1,0,1,0,0,0
08,08000,Female,63,White,Non-Hispanic,16,Not in labor force,0,14000,1,0,0,0,1,0,1,0,0,0
37,37001,Female,67,White,Non-Hispanic,16,Not in labor force,20,30300,1,0,0,0,1,0,1,0,0,0
19,19000,Female,94,White,Non-Hispanic,12,Not in labor force,0,21600,0,0,0,0,1,0,1,0,0,0
41,41067,Male,24,White,Non-Hispanic,16,Employed,40,46000,1,0,0,0,0,0,1,0,1,1
06,06017,Male,69,White,Non-Hispanic,12,Not in labor force,0,23800,0,0,0,0,0,0,1,0,0,0
06,06099,Female,27,White,Non-Hispanic,9,Employed,40,26000,0,0,0,0,1,0,1,0,1,1
12,12031,Male,48,White,Non-Hispanic,12,Employed,40,20000,0,0,0,0,0,0,1,0,1,1
47,47009,Male,57,White,Non-Hispanic,,Employed,40,40000,0,0,0,0,0,0,1,0,1,1
36,36081,Female,52,Other,Hispanic,8,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
37,37000,Female,71,Black,Non-Hispanic,12,Not in labor force,0,12000,0,0,0,0,1,1,0,0,0,0
12,12017,Male,75,White,Non-Hispanic,13,Employed,24,29600,0,0,0,0,0,0,1,0,1,1
34,34035,Female,82,White,Non-Hispanic,16,Not in labor force,0,87000,1,0,0,0,1,0,1,0,0,0
29,29000,Male,29,White,Non-Hispanic,10,Employed,40,85000,0,0,0,0,0,0,1,0,1,1
48,48113,Female,48,Other,Hispanic,,Employed,40,48900,0,0,0,0,1,0,0,1,1,1
36,36000,Male,39,White,Non-Hispanic,17,Employed,40,95000,1,1,0,0,0,0,1,0,1,1
10,10005,Female,65,Chinese,Non-Hispanic,16,Not in labor force,0,3700,1,0,0,0,1,0,0,0,0,0
12,12069,Female,41,White,Hispanic,16,Employed,40,52000,1,0,0,0,1,0,1,1,1,1
12,12103,Female,54,Black,Non-Hispanic,12,Employed,40,30000,0,0,0,0,1,1,0,0,1,1
37,37063,Female,40,White,Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,1,0,0
50,50000,Female,94,White,Non-Hispanic,13,Not in labor force,0,20700,0,0,0,0,1,0,1,0,0,0
06,06059,Male,24,Other,Hispanic,14,Employed,25,2800,0,0,0,0,0,0,0,1,1,1
24,24015,Female,48,White,Non-Hispanic,14,Employed,60,122000,0,0,0,0,1,0,1,0,1,1
12,12011,Female,27,Other,Hispanic,14,Employed,40,39000,0,0,0,0,1,0,0,1,1,1
48,48215,Female,54,Other,Non-Hispanic,16,Employed,48,70000,1,0,0,0,1,0,0,0,1,1
06,06071,Female,60,Other,Hispanic,,Employed,40,34600,0,0,0,0,1,0,0,1,1,1
51,51000,Male,67,Black,Non-Hispanic,16,Not in labor force,0,71000,1,0,0,0,0,1,0,0,0,0
48,48000,Female,36,White,Non-Hispanic,12,Employed,30,19000,0,0,0,0,1,0,1,0,1,1
48,48439,Male,61,White,Non-Hispanic,11,Employed,40,50410,0,0,0,0,0,0,1,0,1,1
05,05007,Female,37,White,Non-Hispanic,14,Employed,40,21600,0,0,0,0,1,0,1,0,1,1
51,51000,Male,55,Black,Non-Hispanic,16,Employed,40,102000,1,0,0,0,0,1,0,0,1,1
13,13067,Male,36,White,Non-Hispanic,17,Not in labor force,60,35000,1,1,0,0,0,0,1,0,0,0
42,42043,Female,74,White,Non-Hispanic,13,Not in labor force,0,48640,0,0,0,0,1,0,1,0,0,0
47,47037,Male,30,White,Non-Hispanic,17,Employed,40,137000,1,1,0,0,0,0,1,0,1,1
12,12071,Male,26,White,Non-Hispanic,13,Employed,55,90000,0,0,0,0,0,0,1,0,1,1
34,34003,Male,63,White,Non-Hispanic,12,Not in labor force,40,215000,0,0,0,0,0,0,1,0,0,0
42,42000,Female,19,Other,Non-Hispanic,13,Employed,7,20700,0,0,0,0,1,0,0,0,1,1
26,26000,Female,63,White,Non-Hispanic,12,Not in labor force,0,1500,0,0,0,0,1,0,1,0,0,0
17,17111,Female,21,Other,Hispanic,12,Employed,35,36000,0,0,0,0,1,0,0,1,1,1
24,24000,Female,19,White,Non-Hispanic,12,Employed,33,11400,0,0,0,0,1,0,1,0,1,1
10,10005,Female,73,White,Non-Hispanic,16,Not in labor force,0,34300,1,0,0,0,1,0,1,0,0,0
48,48157,Female,63,White,Non-Hispanic,13,Not in labor force,10,2130,0,0,0,0,1,0,1,0,0,0
04,04013,Male,90,White,Non-Hispanic,16,Not in labor force,0,185000,1,0,0,0,0,0,1,0,0,0
21,21000,Male,28,Other,Non-Hispanic,11,Not in labor force,0,9600,0,0,0,0,0,0,0,0,0,0
34,34023,Female,73,White,Non-Hispanic,12,Not in labor force,0,17100,0,0,0,0,1,0,1,0,0,0
36,36055,Male,49,White,Non-Hispanic,12,Employed,40,80000,0,0,0,0,0,0,1,0,1,1
21,21000,Female,55,White,Non-Hispanic,16,Employed,40,39000,1,0,0,0,1,0,1,0,1,1
51,51810,Male,59,White,Non-Hispanic,12,Employed,40,63000,0,0,0,0,0,0,1,0,1,1
13,13000,Male,60,White,Non-Hispanic,13,Employed,40,150000,0,0,0,0,0,0,1,0,1,1
28,28000,Female,46,White,Non-Hispanic,14,Employed,40,30800,0,0,0,0,1,0,1,0,1,1
08,08000,Female,81,White,Non-Hispanic,12,Not in labor force,0,19600,0,0,0,0,1,0,1,0,0,0
05,05000,Male,58,White,Non-Hispanic,12,Employed,40,15000,0,0,0,0,0,0,1,0,1,1
17,17000,Female,78,Black,Non-Hispanic,13,Not in labor force,0,16800,0,0,0,0,1,1,0,0,0,0
37,37067,Female,72,White,Non-Hispanic,14,Not in labor force,0,13700,0,0,0,0,1,0,1,0,0,0
20,20091,Female,45,White,Non-Hispanic,16,Employed,5,10000,1,0,0,0,1,0,1,0,1,1
39,39000,Male,77,White,Non-Hispanic,17,Not in labor force,32,224000,1,1,0,0,0,0,1,0,0,0
06,06071,Female,40,White,Non-Hispanic,12,Employed,15,10000,0,0,0,0,1,0,1,0,1,1
48,48061,Male,41,Other,Hispanic,12,Employed,38,21000,0,0,0,0,0,0,0,1,1,1
10,10003,Female,40,White,Non-Hispanic,12,Employed,32,32600,0,0,0,0,1,0,1,0,1,1
26,26147,Male,75,White,Non-Hispanic,12,Not in labor force,0,5400,0,0,0,0,0,0,1,0,0,0
13,13051,Female,66,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
12,12011,Female,43,Black,Non-Hispanic,12,Employed,40,36000,0,0,0,0,1,1,0,0,1,1
06,06107,Female,40,Other,Hispanic,17,Employed,40,85000,1,1,0,0,1,0,0,1,1,1
21,21093,Male,48,White,Non-Hispanic,17,Employed,50,76000,1,1,0,0,0,0,1,0,1,1
45,45000,Male,78,White,Non-Hispanic,17,Not in labor force,0,125300,1,1,0,0,0,0,1,0,0,0
17,17031,Female,52,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
17,17000,Female,39,White,Non-Hispanic,12,Not in labor force,0,11200,0,0,0,0,1,0,1,0,0,0
48,48135,Male,23,Other,Non-Hispanic,12,Employed,30,60000,0,0,0,0,0,0,0,0,1,1
48,48453,Female,28,Other,Hispanic,16,Employed,61,63000,1,0,0,0,1,0,0,1,1,1
36,36000,Male,64,White,Non-Hispanic,13,Employed,40,87000,0,0,0,0,0,0,1,0,1,1
53,53011,Female,61,White,Non-Hispanic,12,Employed,32,30000,0,0,0,0,1,0,1,0,1,1
06,06071,Female,65,Other,Non-Hispanic,,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
34,34035,Female,79,Chinese,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
36,36029,Female,59,White,Non-Hispanic,16,Not in labor force,0,40080,1,0,0,0,1,0,1,0,0,0
53,53000,Male,74,White,Non-Hispanic,17,Not in labor force,0,31200,1,0,1,0,0,0,1,0,0,0
24,24003,Female,27,White,Non-Hispanic,17,Employed,60,98800,1,1,0,0,1,0,1,0,1,1
06,06029,Male,32,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
06,06079,Male,63,White,Non-Hispanic,17,Employed,16,33000,1,1,0,0,0,0,1,0,1,1
42,42000,Female,80,White,Non-Hispanic,12,Not in labor force,0,18600,0,0,0,0,1,0,1,0,0,0
08,08000,Male,48,Other,Hispanic,12,Employed,10,30000,0,0,0,0,0,0,0,1,1,1
48,48167,Female,59,White,Non-Hispanic,12,Employed,40,80000,0,0,0,0,1,0,1,0,1,1
13,13067,Female,64,White,Non-Hispanic,16,Not in labor force,0,7100,1,0,0,0,1,0,1,0,0,0
01,01000,Male,21,White,Non-Hispanic,12,Employed,40,24000,0,0,0,0,0,0,1,0,1,1
27,27000,Female,50,White,Non-Hispanic,13,Employed,40,50000,0,0,0,0,1,0,1,0,1,1
13,13121,Female,29,White,Non-Hispanic,12,Employed,35,24000,0,0,0,0,1,0,1,0,1,1
12,12117,Male,70,Black,Non-Hispanic,12,Not in labor force,0,29400,0,0,0,0,0,1,0,0,0,0
06,06059,Male,68,Other,Non-Hispanic,12,Not in labor force,0,12500,0,0,0,0,0,0,0,0,0,0
48,48121,Male,78,White,Non-Hispanic,13,Not in labor force,0,36200,0,0,0,0,0,0,1,0,0,0
09,09130,Male,53,White,Non-Hispanic,12,Employed,40,70000,0,0,0,0,0,0,1,0,1,1
06,06065,Male,55,White,Non-Hispanic,12,Employed,40,100000,0,0,0,0,0,0,1,0,1,1
36,36029,Male,27,White,Non-Hispanic,14,Employed,40,78000,0,0,0,0,0,0,1,0,1,1
04,04013,Female,71,White,Non-Hispanic,16,Not in labor force,0,6600,1,0,0,0,1,0,1,0,0,0
12,12057,Female,77,White,Non-Hispanic,16,Not in labor force,0,21800,1,0,0,0,1,0,1,0,0,0
12,12115,Male,83,White,Non-Hispanic,8,Not in labor force,0,24100,0,0,0,0,0,0,1,0,0,0
34,34029,Male,54,Black,Non-Hispanic,12,Not in labor force,0,15300,0,0,0,0,0,1,0,0,0,0
18,18000,Male,35,White,Non-Hispanic,14,Employed,40,41000,0,0,0,0,0,0,1,0,1,1
23,23000,Male,45,White,Non-Hispanic,16,Employed,60,95000,1,0,0,0,0,0,1,0,1,1
13,13000,Male,33,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
13,13000,Male,52,White,Non-Hispanic,12,Employed,40,40000,0,0,0,0,0,0,1,0,1,1
42,42133,Male,69,White,Non-Hispanic,16,Not in labor force,0,322800,1,0,0,0,0,0,1,0,0,0
42,42045,Male,68,Black,Non-Hispanic,12,Not in labor force,0,52000,0,0,0,0,0,1,0,0,0,0
06,06047,Female,34,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
06,06055,Female,18,Other,Hispanic,11,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
06,06067,Female,27,Other,Hispanic,16,Employed,40,14400,1,0,0,0,1,0,0,1,1,1
34,34023,Male,29,White,Non-Hispanic,13,Employed,27,31500,0,0,0,0,0,0,1,0,1,1
48,48000,Female,50,Other,Non-Hispanic,13,Employed,48,110000,0,0,0,0,1,0,0,0,1,1
18,18000,Male,27,Other,Non-Hispanic,17,Employed,55,100000,1,1,0,0,0,0,0,0,1,1
06,06065,Male,66,White,Non-Hispanic,16,Not in labor force,0,31000,1,0,0,0,0,0,1,0,0,0
40,40143,Male,46,White,Non-Hispanic,16,Employed,40,170000,1,0,0,0,0,0,1,0,1,1
51,51000,Male,30,Other,Non-Hispanic,12,Employed,40,38400,0,0,0,0,0,0,0,0,1,1
51,51000,Male,51,Black,Non-Hispanic,12,Employed,50,50000,0,0,0,0,0,1,0,0,1,1
09,09000,Female,76,White,Non-Hispanic,12,Not in labor force,0,35100,0,0,0,0,1,0,1,0,0,0
20,20091,Female,56,White,Non-Hispanic,12,Employed,40,200000,0,0,0,0,1,0,1,0,1,1
19,19000,Female,21,White,Non-Hispanic,14,Employed,38,16500,0,0,0,0,1,0,1,0,1,1
19,19000,Male,75,White,Non-Hispanic,12,Not in labor force,0,17000,0,0,0,0,0,0,1,0,0,0
48,48121,Male,33,White,Non-Hispanic,12,Employed,50,65000,0,0,0,0,0,0,1,0,1,1
40,40027,Male,62,White,Non-Hispanic,16,Employed,50,58200,1,0,0,0,0,0,1,0,1,1
06,06065,Female,53,White,Non-Hispanic,12,Employed,30,25000,0,0,0,0,1,0,1,0,1,1
18,18000,Male,24,White,Non-Hispanic,12,Employed,30,20000,0,0,0,0,0,0,1,0,1,1
45,45045,Male,54,White,Non-Hispanic,8,Not in labor force,0,13000,0,0,0,0,0,0,1,0,0,0
06,06059,Male,68,White,Non-Hispanic,12,Not in labor force,0,6500,0,0,0,0,0,0,1,0,0,0
48,48139,Female,72,White,Non-Hispanic,17,Not in labor force,0,44600,1,1,0,0,1,0,1,0,0,0
30,30000,Male,80,White,Non-Hispanic,12,Not in labor force,0,1400,0,0,0,0,0,0,1,0,0,0
51,51000,Female,47,White,Non-Hispanic,12,Employed,35,19000,0,0,0,0,1,0,1,0,1,1
47,47000,Male,69,White,Non-Hispanic,17,Not in labor force,0,18600,1,1,0,0,0,0,1,0,0,0
37,37183,Male,19,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
49,49049,Male,66,Other,Non-Hispanic,17,Not in labor force,36,38000,1,1,0,0,0,0,0,0,0,0
09,09190,Male,64,White,Non-Hispanic,14,Employed,40,104000,0,0,0,0,0,0,1,0,1,1
51,51000,Female,54,White,Non-Hispanic,17,Employed,45,218000,1,1,0,0,1,0,1,0,1,1
48,48201,Female,92,White,Non-Hispanic,17,Not in labor force,0,111100,1,1,0,0,1,0,1,0,0,0
25,25025,Male,31,White,Non-Hispanic,16,Employed,40,220000,1,0,0,0,0,0,1,0,1,1
11,11001,Male,48,White,Non-Hispanic,16,Employed,45,418400,1,0,0,0,0,0,1,0,1,1
36,36000,Male,55,White,Non-Hispanic,13,Employed,40,45000,0,0,0,0,0,0,1,0,1,1
47,47000,Male,38,Black,Non-Hispanic,13,Not in labor force,0,10400,0,0,0,0,0,1,0,0,0,0
05,05000,Female,18,Other,Hispanic,12,Employed,24,13000,0,0,0,0,1,0,0,1,1,1
26,26163,Male,55,White,Non-Hispanic,8,Employed,40,32000,0,0,0,0,0,0,1,0,1,1
29,29000,Male,61,White,Non-Hispanic,13,Employed,50,79000,0,0,0,0,0,0,1,0,1,1
45,45000,Male,65,Other,Non-Hispanic,16,Not in labor force,0,28000,1,0,0,0,0,0,0,0,0,0
24,24000,Female,22,White,Non-Hispanic,13,Employed,36,8000,0,0,0,0,1,0,1,0,1,1
34,34037,Male,75,White,Non-Hispanic,16,Employed,6,82900,1,0,0,0,0,0,1,0,1,1
04,04013,Female,28,White,Non-Hispanic,16,Employed,40,10500,1,0,0,0,1,0,1,0,1,1
37,37067,Female,65,White,Non-Hispanic,12,Not in labor force,0,1400,0,0,0,0,1,0,1,0,0,0
26,26161,Male,53,White,Non-Hispanic,17,Employed,60,255000,1,0,0,1,0,0,1,0,1,1
36,36047,Female,52,Other,Hispanic,13,Employed,40,98000,0,0,0,0,1,0,0,1,1,1
13,13121,Male,71,White,Non-Hispanic,12,Not in labor force,0,28800,0,0,0,0,0,0,1,0,0,0
45,45045,Male,41,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,0,0,1,0,0,0
25,25000,Female,79,White,Non-Hispanic,17,Employed,20,96500,1,0,0,1,1,0,1,0,1,1
51,51041,Male,24,White,Non-Hispanic,16,Unemployed,0,0,1,0,0,0,0,0,1,0,1,0
25,25013,Female,43,White,Non-Hispanic,13,Employed,60,130000,0,0,0,0,1,0,1,0,1,1
42,42003,Male,33,White,Non-Hispanic,17,Employed,45,45000,1,1,0,0,0,0,1,0,1,1
13,13000,Female,80,White,Non-Hispanic,12,Not in labor force,0,34000,0,0,0,0,1,0,1,0,0,0
25,25017,Female,29,Japanese,Non-Hispanic,17,Employed,40,30000,1,1,0,0,1,0,0,0,1,1
36,36059,Male,65,White,Non-Hispanic,12,Employed,40,50000,0,0,0,0,0,0,1,0,1,1
48,48215,Female,63,Other,Hispanic,17,Not in labor force,0,32400,1,1,0,0,1,0,0,1,0,0
45,45083,Female,52,Black,Non-Hispanic,17,Employed,40,18200,1,0,1,0,1,1,0,0,1,1
39,39000,Female,38,White,Non-Hispanic,12,Employed,50,24000,0,0,0,0,1,0,1,0,1,1
36,36000,Female,49,White,Non-Hispanic,16,Employed,40,84000,1,0,0,0,1,0,1,0,1,1
38,38000,Female,67,White,Non-Hispanic,12,Not in labor force,0,14000,0,0,0,0,1,0,1,0,0,0
36,36000,Male,21,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
48,48439,Male,40,Other,Hispanic,12,Employed,50,30000,0,0,0,0,0,0,0,1,1,1
55,55079,Male,22,White,Non-Hispanic,16,Employed,36,34000,1,0,0,0,0,0,1,0,1,1
21,21000,Male,82,Other,Non-Hispanic,12,Not in labor force,0,21500,0,0,0,0,0,0,0,0,0,0
28,28000,Female,38,White,Non-Hispanic,13,Not in labor force,0,12000,0,0,0,0,1,0,1,0,0,0
06,06013,Female,70,White,Non-Hispanic,13,Not in labor force,0,18000,0,0,0,0,1,0,1,0,0,0
32,32003,Female,34,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
40,40143,Female,69,White,Non-Hispanic,16,Not in labor force,0,24000,1,0,0,0,1,0,1,0,0,0
06,06019,Female,38,White,Hispanic,12,Employed,40,47000,0,0,0,0,1,0,1,1,1,1
06,06085,Male,47,Other,Hispanic,13,Employed,40,180000,0,0,0,0,0,0,0,1,1,1
34,34035,Female,65,Other,Hispanic,9,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
42,42000,Male,27,White,Non-Hispanic,13,Employed,45,50000,0,0,0,0,0,0,1,0,1,1
34,34003,Male,56,Other,Non-Hispanic,16,Employed,50,233000,1,0,0,0,0,0,0,0,1,1
05,05119,Female,69,White,Non-Hispanic,12,Not in labor force,0,15600,0,0,0,0,1,0,1,0,0,0
36,36000,Female,82,White,Non-Hispanic,12,Not in labor force,0,33300,0,0,0,0,1,0,1,0,0,0
36,36000,Female,42,White,Non-Hispanic,17,Employed,40,80000,1,1,0,0,1,0,1,0,1,1
51,51000,Female,53,White,Non-Hispanic,12,Employed,36,48000,0,0,0,0,1,0,1,0,1,1
46,46000,Male,69,White,Non-Hispanic,16,Employed,50,55600,1,0,0,0,0,0,1,0,1,1
51,51760,Male,40,White,Non-Hispanic,17,Employed,40,86000,1,0,0,1,0,0,1,0,1,1
26,26125,Female,65,White,Non-Hispanic,14,Employed,40,80000,0,0,0,0,1,0,1,0,1,1
26,26125,Male,52,White,Non-Hispanic,14,Employed,45,64000,0,0,0,0,0,0,1,0,1,1
26,26161,Female,33,Chinese,Non-Hispanic,17,Employed,40,35000,1,1,0,0,1,0,0,0,1,1
45,45000,Female,39,White,Non-Hispanic,14,Employed,40,46900,0,0,0,0,1,0,1,0,1,1
06,06065,Female,59,Other,Hispanic,12,Employed,40,40000,0,0,0,0,1,0,0,1,1,1
28,28033,Female,43,White,Non-Hispanic,17,Employed,40,33000,1,1,0,0,1,0,1,0,1,1
48,48303,Female,83,White,Hispanic,11,Not in labor force,0,19000,0,0,0,0,1,0,1,1,0,0
36,36091,Male,44,White,Non-Hispanic,17,Employed,45,95000,1,1,0,0,0,0,1,0,1,1
34,34000,Male,52,White,Non-Hispanic,16,Employed,80,35000,1,0,0,0,0,0,1,0,1,1
42,42107,Female,34,White,Non-Hispanic,17,Employed,50,371000,1,0,0,1,1,0,1,0,1,1
06,06113,Female,21,Other,Non-Hispanic,13,Employed,10,8400,0,0,0,0,1,0,0,0,1,1
48,48000,Male,67,White,Non-Hispanic,16,Employed,60,113700,1,0,0,0,0,0,1,0,1,1
51,51000,Female,34,Other,Hispanic,13,Employed,30,18000,0,0,0,0,1,0,0,1,1,1
51,51000,Female,72,White,Non-Hispanic,12,Not in labor force,0,25300,0,0,0,0,1,0,1,0,0,0
42,42107,Female,20,White,Non-Hispanic,12,Employed,40,35000,0,0,0,0,1,0,1,0,1,1
51,51760,Male,18,White,Non-Hispanic,12,Employed,25,8000,0,0,0,0,0,0,1,0,1,1
48,48121,Female,52,White,Non-Hispanic,16,Employed,40,123000,1,0,0,0,1,0,1,0,1,1
39,39000,Male,51,White,Non-Hispanic,13,Employed,56,48000,0,0,0,0,0,0,1,0,1,1
06,06071,Female,73,White,Non-Hispanic,16,Not in labor force,0,6500,1,0,0,0,1,0,1,0,0,0
23,23000,Female,51,White,Non-Hispanic,14,Employed,40,65180,0,0,0,0,1,0,1,0,1,1
48,48439,Male,61,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
51,51000,Female,24,Black,Non-Hispanic,16,Employed,40,50000,1,0,0,0,1,1,0,0,1,1
12,12091,Female,90,White,Non-Hispanic,13,Not in labor force,0,9500,0,0,0,0,1,0,1,0,0,0
17,17000,Female,33,Other,Non-Hispanic,12,Not in labor force,40,3000,0,0,0,0,1,0,0,0,0,0
31,31000,Male,63,White,Non-Hispanic,12,Employed,40,44000,0,0,0,0,0,0,1,0,1,1
34,34003,Male,62,White,Hispanic,14,Employed,40,74060,0,0,0,0,0,0,1,1,1,1
19,19013,Male,53,White,Non-Hispanic,16,Employed,50,100000,1,0,0,0,0,0,1,0,1,1
36,36000,Male,38,White,Non-Hispanic,12,Employed,40,84000,0,0,0,0,0,0,1,0,1,1
26,26000,Female,51,White,Non-Hispanic,13,Not in labor force,40,10000,0,0,0,0,1,0,1,0,0,0
06,06001,Female,48,Japanese,Non-Hispanic,12,Employed,40,93000,0,0,0,0,1,0,0,0,1,1
55,55000,Male,31,White,Non-Hispanic,10,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
12,12035,Male,59,White,Non-Hispanic,12,Not in labor force,0,16800,0,0,0,0,0,0,1,0,0,0
51,51000,Female,48,Black,Non-Hispanic,16,Employed,50,78000,1,0,0,0,1,1,0,0,1,1
06,06037,Male,37,Chinese,Non-Hispanic,16,Employed,40,165000,1,0,0,0,0,0,0,0,1,1
21,21000,Female,26,Other,Non-Hispanic,12,Employed,40,24000,0,0,0,0,1,0,0,0,1,1
27,27053,Male,33,White,Non-Hispanic,16,Employed,36,27600,1,0,0,0,0,0,1,0,1,1
51,51000,Female,38,Black,Non-Hispanic,17,Employed,40,120000,1,0,0,1,1,1,0,0,1,1
12,12127,Female,30,White,Non-Hispanic,13,Employed,36,36000,0,0,0,0,1,0,1,0,1,1
31,31000,Male,67,White,Non-Hispanic,12,Employed,40,94600,0,0,0,0,0,0,1,0,1,1
17,17000,Male,54,White,Non-Hispanic,12,Employed,40,180000,0,0,0,0,0,0,1,0,1,1
36,36085,Male,44,White,Hispanic,13,Employed,40,120000,0,0,0,0,0,0,1,1,1,1
53,53061,Male,69,Other,Hispanic,16,Not in labor force,0,0,1,0,0,0,0,0,0,1,0,0
25,25021,Female,47,Black,Non-Hispanic,16,Employed,32,80000,1,0,0,0,1,1,0,0,1,1
34,34005,Female,82,White,Non-Hispanic,12,Employed,37,120800,0,0,0,0,1,0,1,0,1,1
41,41051,Male,57,Other,Non-Hispanic,17,Employed,40,109000,1,1,0,0,0,0,0,0,1,1
04,04000,Male,51,Other,Hispanic,10,Employed,38,28000,0,0,0,0,0,0,0,1,1,1
29,29000,Female,61,White,Non-Hispanic,16,Not in labor force,0,21500,1,0,0,0,1,0,1,0,0,0
15,15003,Male,30,Other,Non-Hispanic,13,Not in labor force,70,20030,0,0,0,0,0,0,0,0,0,0
37,37051,Male,51,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
51,51810,Female,57,Black,Non-Hispanic,17,Employed,40,73000,1,1,0,0,1,1,0,0,1,1
06,06037,Male,31,Other,Hispanic,14,Employed,35,41600,0,0,0,0,0,0,0,1,1,1
47,47000,Male,30,White,Non-Hispanic,12,Not in labor force,0,10500,0,0,0,0,0,0,1,0,0,0
48,48215,Male,38,Other,Hispanic,16,Not in labor force,30,18000,1,0,0,0,0,0,0,1,0,0
06,06085,Female,54,Chinese,Non-Hispanic,17,Employed,40,55000,1,1,0,0,1,0,0,0,1,1
17,17043,Male,64,Chinese,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
06,06083,Female,19,Other,Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
48,48000,Female,43,Other,Hispanic,12,Employed,35,35700,0,0,0,0,1,0,0,1,1,1
41,41029,Female,58,White,Non-Hispanic,12,Employed,40,52000,0,0,0,0,1,0,1,0,1,1
48,48121,Female,33,Black,Non-Hispanic,17,Employed,40,150000,1,1,0,0,1,1,0,0,1,1
48,48029,Male,25,Black,Non-Hispanic,13,Employed,40,10000,0,0,0,0,0,1,0,0,1,1
39,39035,Female,70,White,Non-Hispanic,12,Not in labor force,0,13600,0,0,0,0,1,0,1,0,0,0
17,17000,Female,73,White,Non-Hispanic,12,Not in labor force,0,28160,0,0,0,0,1,0,1,0,0,0
13,13135,Female,46,White,Hispanic,12,Employed,40,30000,0,0,0,0,1,0,1,1,1,1
